accident_id	ST_CASE	VE_TOTAL	VE_FORMS	PEDS	PERSONS	COUNTY	county_name	CITY	city_name	DAY	MONTH	YEAR	HOUR	MINUTE	NHS	FUNC_SYS	func_sys_lit	ROAD_FNC	road_fnc_lit	RD_OWNER	rd_owner_lit	TWAY_ID	TWAY_ID2	LATITUDE	LONGITUD	SP_JUR	sp_jur_lit	HARM_EV	harm_ev_lit	MAN_COLL	man_coll_lit	RELJCT1	RELJCT2	TYP_INT	WRK_ZONE	REL_ROAD	LGT_COND	lgt_cond_lit	WEATHER	weather_lit	SCH_BUS	CF1	CF2	CF3	cf1_lit	cf2_lit	cf3_lit	FATALS	A_INTER	a_inter_lit	A_ROADFC	a_road_fc_lit	A_TOD	a_tod_lit	A_DOW	a_dow_lit	A_LT	a_lt_lit	A_SPCRA	a_spcra_lit	A_PED	a_ped_lit	A_PED_F	a_ped_f_lit	A_PEDAL	a_pedal_lit	A_PEDAL_F	a_pedal_f_lit	A_POLPUR	a_polour_lit	A_POSBAC	a_posbac_lit	A_DIST	a_dist_lit	A_DROWSY	a_drowsy_lit	INDIAN_RES	indian_res_lit
2014040693	40693	2	2	0	4	13	MARICOPA	0	NONE LISTED	30	12	2014	0	8	0		.	13	Urban-Other Principal Arterial		.	MCKELLIPS RD	LONGMORE RD	33.453516670	-111.865925000	3	Indian Reservation	12	Motor Vehicle In-Transport	99	Unknown	0	2	2	0	1	6	Dark - Unknown Lighting	99	Unknown	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2014040694	40694	3	3	0	4	13	MARICOPA	370	PHOENIX	5	4	2014	5	21	1		.	11	Urban-Principal Arterial-Interstate		.	I-17		33.609233330	-112.116597220	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	99	Unknown	1	18	1	0	1	9	Unknown	99	Unknown	No	14	19	0	Motor Vehicle struck by falling cargo,or something	Recent/Previous Crash scene Nearby	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040695	40695	1	1	0	1	13	MARICOPA	80	CHANDLER	28	11	2014	12	59	1		.	12	Urban-Principal Arterial-Other Freeways or Expressways		.	SR-202		33.287091670	-111.876383330	0	No Special Jurisdiction	21	Bridge Pier or Support	0	Not a Collision with Motor Vehicle In-Transport	1	19	1	0	4	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040696	40696	1	1	0	2	21	PINAL	0	NONE LISTED	27	12	2014	3	28	1		.	2	Rural-Principal Arterial-Other		.	US-60		33.305794440	-111.079033330	0	No Special Jurisdiction	52	Guardrail End	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	6	Dark - Unknown Lighting	99	Unknown	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040697	40697	1	1	0	6	13	MARICOPA	370	PHOENIX	10	6	2014	16	45	1		.	11	Urban-Principal Arterial-Interstate		.	I-10		33.462119440	-112.058113890	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040698	40698	2	2	0	2	13	MARICOPA	370	PHOENIX	13	9	2014	13	21	1		.	12	Urban-Principal Arterial-Other Freeways or Expressways		.	SR-202		33.462150000	-112.023602780	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	9	Rear-to-Side	0	1	1	0	1	1	Daylight	1	Clear	No	28	0	0	Backup Due to Regular Congestion	None	None	1	2	Non-Interstate	2	Freeway and expressway, principal arterial	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040699	40699	2	2	0	2	21	PINAL	0	NONE LISTED	15	9	2014	1	9	1		.	1	Rural-Principal Arterial-Interstate		.	I-10		33.063283330	-111.800169440	3	Indian Reservation	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	2	Weekend	1	Large Truck Involved Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2014040700	40700	1	1	0	1	9	GRAHAM	0	NONE LISTED	3	10	2014	18	56	0		.	3	Rural-Minor Arterial		.	US-191		32.434913890	-109.663347220	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040701	40701	1	1	0	1	5	COCONINO	0	NONE LISTED	10	10	2014	4	0	0		.	3	Rural-Minor Arterial		.	SR-89A		35.030030560	-111.734313890	0	No Special Jurisdiction	35	Embankment	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040702	40702	2	2	0	2	21	PINAL	0	NONE LISTED	14	10	2014	6	59	0		.	3	Rural-Minor Arterial		.	SR-347	LOUIS JOHNSON DR	32.939672220	-112.049063890	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	2	2	0	1	4	Dawn	1	Clear	No	14	0	0	Motor Vehicle struck by falling cargo,or something	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040703	40703	1	1	1	1	9	GRAHAM	0	NONE LISTED	30	10	2014	12	13	0		.	4	Rural-Major Collector		.	US-191		32.813825000	-109.493875000	0	No Special Jurisdiction	9	Pedalcyclist	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	1	Large Truck Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Pedalcyclist Involved Crash	1	Involving a pedacyclist fatality	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040704	40704	2	2	0	2	13	MARICOPA	475	SUN CITY	7	11	2014	12	21	1		.	13	Urban-Other Principal Arterial		.	SR-303		33.698316670	-112.352775000	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	2	Front-to-Front	0	1	1	1	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	1	Large Truck Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040705	40705	1	1	1	1	21	PINAL	0	NONE LISTED	17	11	2014	13	7	1		.	1	Rural-Principal Arterial-Interstate		.	I-10		33.015666670	-111.763358330	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	1	Clear	No	27	0	0	Backup Due to Prior Crash	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2014040706	40706	1	1	0	3	15	MOHAVE	0	NONE LISTED	18	11	2014	5	24	0		.	4	Rural-Major Collector		.	SR-66		35.386886110	-113.735916670	0	No Special Jurisdiction	42	Tree (Standing Only)	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040707	40707	1	1	0	3	17	NAVAJO	0	NONE LISTED	28	11	2014	16	46	0		.	4	Rural-Major Collector		.	BIA 6		99.999900000	999.999900000	3	Indian Reservation	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	99	99	0	99	9	Unknown	99	Unknown	No	0	0	0	None	None	None	2	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2014040708	40708	2	2	0	2	21	PINAL	0	NONE LISTED	3	12	2014	6	13	1		.	2	Rural-Principal Arterial-Other		.	US-60		33.283541670	-111.373322220	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	1	Front-to-Rear	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	1	Large Truck Involved Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040709	40709	1	1	1	2	21	PINAL	0	NONE LISTED	3	12	2014	20	31	1		.	1	Rural-Principal Arterial-Interstate		.	I-10		32.658511110	-111.408161110	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040710	40710	1	1	0	1	17	NAVAJO	0	NONE LISTED	6	12	2014	7	55	0		.	3	Rural-Minor Arterial		.	US-180		34.855308330	-109.987611110	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040711	40711	3	3	1	8	3	COCHISE	0	NONE LISTED	8	12	2014	18	13	0		.	4	Rural-Major Collector		.	SR-92		31.379930560	-110.148766670	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040712	40712	1	1	0	1	9	GRAHAM	0	NONE LISTED	10	12	2014	16	16	0		.	4	Rural-Major Collector		.	US-191		32.816313890	-109.487461110	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040713	40713	1	1	0	1	21	PINAL	0	NONE LISTED	11	12	2014	10	47	1		.	1	Rural-Principal Arterial-Interstate		.	I-10		33.011075000	-111.759216670	3	Indian Reservation	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	3	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2014040714	40714	1	1	0	6	5	COCONINO	0	NONE LISTED	12	12	2014	1	47	0		.	4	Rural-Major Collector		.	SR-98		36.816427780	-111.306663890	3	Indian Reservation	41	Shrubbery	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	10	Cloudy	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	1	Involving a Distracted Driver	2	Other Crash	1	Tribal Lands
2014040715	40715	2	1	1	1	7	GILA	0	NONE LISTED	14	12	2014	8	1	1		.	2	Rural-Principal Arterial-Other		.	SR-87		33.924961110	-111.449086110	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	4	Dawn	10	Cloudy	No	19	0	0	Recent/Previous Crash scene Nearby	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040716	40716	1	1	0	3	5	COCONINO	0	NONE LISTED	28	12	2014	11	23	0		.	4	Rural-Major Collector		.	SR-98		36.720072220	-111.276594440	3	Indian Reservation	42	Tree (Standing Only)	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2014040717	40717	1	1	0	1	13	MARICOPA	0	NONE LISTED	7	12	2014	17	58	0		.	16	Urban-Local Road or Street		.	SCHEIFER DR		99.999900000	999.999900000	0	No Special Jurisdiction	99	Unknown	99	Unknown	0	99	99	0	99	9	Unknown	99	Unknown	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040718	40718	1	1	0	1	13	MARICOPA	0	NONE LISTED	30	11	2014	21	44	0		.	5	Rural-Minor Collector		.	MILLER RD		33.348719440	-112.590719440	0	No Special Jurisdiction	99	Unknown	0	Not a Collision with Motor Vehicle In-Transport	0	99	99	0	99	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040719	40719	1	1	1	1	13	MARICOPA	370	PHOENIX	4	11	2014	18	45	1		.	13	Urban-Other Principal Arterial		.	BELL RD	43RD AVE	33.639380560	-112.152088890	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040720	40720	1	1	1	2	13	MARICOPA	370	PHOENIX	10	10	2014	19	5	1		.	13	Urban-Other Principal Arterial		.	INDIAN SCHOOL RD	26TH ST	33.494913890	-112.025925000	0	No Special Jurisdiction	9	Pedalcyclist	0	Not a Collision with Motor Vehicle In-Transport	0	2	2	0	1	3	Dark - Lighted	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Pedalcyclist Involved Crash	1	Involving a pedacyclist fatality	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040721	40721	1	1	0	2	13	MARICOPA	9999	UNKNOWN	23	6	2014	99	99	0		.	99	Unknown		.	UNKNOWN RD		99.999900000	999.999900000	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	99	99	0	99	9	Unknown	99	Unknown	No	0	0	0	None	None	None	1	3	Unknown	7	Unknown	3	Unknown	3	Unknown	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040722	40722	1	1	0	2	13	MARICOPA	60	BUCKEYE	10	12	2014	16	30	0		.	14	Urban-Minor Arterial		.	SOUTHERN AVE		99.999900000	999.999900000	0	No Special Jurisdiction	99	Unknown	99	Unknown	0	99	99	0	99	1	Daylight	99	Unknown	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040723	40723	1	1	1	3	13	MARICOPA	290	MESA	10	7	2014	20	26	0		.	13	Urban-Other Principal Arterial		.	BROADWAY RD		33.407605560	-111.872755560	0	No Special Jurisdiction	9	Pedalcyclist	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	3	Dark - Lighted	10	Cloudy	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Pedalcyclist Involved Crash	1	Involving a pedacyclist fatality	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040724	40724	2	2	0	9	13	MARICOPA	370	PHOENIX	2	5	2014	23	36	1		.	13	Urban-Other Principal Arterial		.	INDIAN SCHOOL RD	59TH AVE	33.495055560	-112.186458330	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	2	Front-to-Front	0	2	2	0	1	3	Dark - Lighted	98	Not Reported	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2014040725	40725	1	1	0	1	21	PINAL	405	SACATON	22	3	2014	99	99	0		.	6	Rural-Local Road or Street		.	SOUTHSIDE CANAL RD		99.999900000	999.999900000	3	Indian Reservation	3	Immersion or Partial Immersion	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	5	9	Unknown	99	Unknown	No	0	0	0	None	None	None	1	2	Non-Interstate	6	Local	3	Unknown	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2014040726	40726	1	1	1	2	17	NAVAJO	565	WHITERIVER	3	4	2014	15	56	0		.	9	Rural-Unknown Rural		.	SEVEN MILE RD		99.999900000	999.999900000	3	Indian Reservation	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	8	1	0	1	1	Daylight	99	Unknown	No	0	0	0	None	None	None	1	3	Unknown	7	Unknown	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2014040727	40727	1	1	0	2	1	APACHE	0	NONE LISTED	30	5	2014	13	35	0		.	4	Rural-Major Collector		.	US-191		36.383275000	-109.611313890	3	Indian Reservation	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	99	99	0	99	1	Daylight	99	Unknown	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	All Drivers With ZERO BAC Testing Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2014040728	40728	1	1	0	2	1	APACHE	0	NONE LISTED	6	9	2014	0	33	0		.	4	Rural-Major Collector		.	BIA 12		99.999900000	999.999900000	3	Indian Reservation	99	Unknown	99	Unknown	0	99	99	0	99	6	Dark - Unknown Lighting	99	Unknown	No	0	0	0	None	None	None	1	2	Non-Interstate	5	Collector	2	Nighttime	2	Weekend	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	1	Tribal Lands
2015040001	40001	1	1	1	1	19	PIMA	0	NONE LISTED	1	1	2015	5	14	0	4	Minor Arterial		.	1	State Highway Agency	SR-86		32.089538890	-111.281172220	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	2	Dark - Not Lighted	2	Rain	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	2	Nighttime	1	Weekday	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2015040002	40002	3	1	2	5	15	MOHAVE	0	NONE LISTED	1	1	2015	9	2	1	3	Principal Arterial - Other		.	1	State Highway Agency	US-93		34.615050000	-113.527250000	0	No Special Jurisdiction	14	Parked Motor Vehicle	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	1	Daylight	10	Cloudy	No	19	15	14	Recent/Previous Crash scene Nearby	Non-occupant struck by falling cargo, or something	Motor Vehicle struck by falling cargo,or something	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	1	Pedestrian Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2015040003	40003	1	1	1	1	13	MARICOPA	190	GILBERT	3	1	2015	14	11	0	3	Principal Arterial - Other		.	3	Town or Township Highway Agency	RAY RD		33.321616670	-111.690397220	0	No Special Jurisdiction	8	Pedestrian	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	2	Weekend	2	Other Crash	2	Other Crash	1	Pedestrian Involved Crash	1	Involving a pedestrian fatality	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	1	Involving a Distracted Driver	2	Other Crash	0	Not Tribal Lands
2015040004	40004	1	1	0	3	19	PIMA	295	MARANA	4	1	2015	21	17	1	1	Interstate		.	1	State Highway Agency	I-10		32.356933330	-111.088125000	0	No Special Jurisdiction	1	Rollover/Overturn	0	Not a Collision with Motor Vehicle In-Transport	0	1	1	0	4	2	Dark - Not Lighted	1	Clear	No	0	0	0	None	None	None	1	1	Interstate	1	Interstate, principal arterial	2	Nighttime	2	Weekend	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	1	Driver With Positive BAC Testing Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2015040005	40005	2	2	0	2	19	PIMA	530	TUCSON	5	1	2015	6	55	0	3	Principal Arterial - Other		.	4	City or Municipal Highway Agency	22ND ST	COUNTRY CLUB RD	32.206861110	-110.926697220	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	6	Angle	0	2	2	0	1	4	Dawn	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	3	Principal arterial, other	1	Daytime	1	Weekday	2	Other Crash	1	Speeding Involved Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
2015040006	40006	2	2	0	2	1	APACHE	0	NONE LISTED	6	1	2015	10	37	0	4	Minor Arterial		.	1	State Highway Agency	US-180	CR-2315 APACHE	34.001694440	-109.188327780	0	No Special Jurisdiction	12	Motor Vehicle In-Transport	2	Front-to-Front	0	2	3	0	1	1	Daylight	1	Clear	No	0	0	0	None	None	None	1	2	Non-Interstate	4	Minor arterial	1	Daytime	1	Weekday	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	2	Other Crash	3	Unknown BAC Crash	2	Other Crash	2	Other Crash	0	Not Tribal Lands
